Model,MDO3104
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.02,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,1e+06,,
Gating,70.96500% to 75.0600%,,
Probe Attenuation,10,10,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,5,5,5
Vertical Position,1.18,0,-1.06
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
4.546900e-02,5.1,4.8,5.1
4.546920e-02,5.3,4.8,4.9
4.546940e-02,5.1,5.4,4.9
4.546960e-02,5.1,4.6,5.1
4.546980e-02,5.3,5,5.1
4.547000e-02,5.3,5,5.1
4.547020e-02,5.1,5,4.7
4.547040e-02,5.1,5,4.9
4.547060e-02,4.9,5.2,4.9
4.547080e-02,5.1,5,5.1
4.547100e-02,4.9,5,4.9
4.547120e-02,5.1,4.8,4.7
4.547140e-02,5.1,4.8,4.9
4.547160e-02,5.1,4.8,5.1
4.547180e-02,5.1,5,4.7
4.547200e-02,5.3,5,4.9
4.547220e-02,5.1,5,4.9
4.547240e-02,4.9,5,4.9
4.547260e-02,5.1,5,4.7
4.547280e-02,5.1,4.8,4.7
4.547300e-02,5.3,5,5.1
4.547320e-02,5.1,5,4.9
4.547340e-02,5.3,5.2,4.9
4.547360e-02,5.3,4.8,5.1
4.547380e-02,5.3,5,4.7
4.547400e-02,5.1,5,4.9
4.547420e-02,5.3,4.8,5.1
4.547440e-02,5.1,5,4.7
4.547460e-02,5.1,5,4.7
4.547480e-02,5.1,5,4.7
4.547500e-02,5.3,5.2,4.9
4.547520e-02,4.9,5,4.9
4.547540e-02,5.1,5,4.9
4.547560e-02,4.9,5,5.1
4.547580e-02,4.9,5,4.9
4.547600e-02,5.1,5,4.9
4.547620e-02,5.3,5,4.9
4.547640e-02,4.9,5.2,5.1
4.547660e-02,5.3,5,4.9
4.547680e-02,5.3,5.2,4.9
4.547700e-02,5.1,5,4.9
4.547720e-02,4.9,5,4.9
4.547740e-02,5.1,5,5.1
4.547760e-02,5.1,5,4.7
4.547780e-02,5.3,4.6,5.1
4.547800e-02,5.3,4.8,5.1
4.547820e-02,5.1,4.8,4.7
4.547840e-02,5.3,4.8,4.7
4.547860e-02,5.1,4.8,4.9
4.547880e-02,5.3,5,4.9
4.547900e-02,5.1,5,4.9
4.547920e-02,5.3,5,4.7
4.547940e-02,5.3,5.4,4.9
4.547960e-02,5.3,4.8,4.9
4.547980e-02,5.1,5,5.1
4.548000e-02,4.9,5,5.1
4.548020e-02,5.1,5,4.9
4.548040e-02,5.3,4.8,4.9
4.548060e-02,5.3,4.8,4.9
4.548080e-02,5.3,5,5.1
4.548100e-02,5.3,5,4.9
4.548120e-02,5.1,4.8,4.9
4.548140e-02,4.9,5,4.9
4.548160e-02,5.1,5,4.9
4.548180e-02,4.9,4.8,4.9
4.548200e-02,5.1,5,5.1
4.548220e-02,5.1,5,5.1
4.548240e-02,5.3,4.8,4.9
4.548260e-02,5.1,5,4.9
4.548280e-02,5.1,4.8,4.9
4.548300e-02,4.9,5,4.9
4.548320e-02,5.1,5,4.9
4.548340e-02,5.3,5,4.7
4.548360e-02,5.1,5,5.1
4.548380e-02,5.1,5,5.1
4.548400e-02,5.1,5,5.1
4.548420e-02,4.9,5,5.1
4.548440e-02,5.1,5.2,4.9
4.548460e-02,5.1,5,4.9
4.548480e-02,5.1,4.8,4.9
4.548500e-02,5.1,4.8,4.7
4.548520e-02,5.1,5.2,4.7
4.548540e-02,5.1,5,4.9
4.548560e-02,5.3,5.2,4.7
4.548580e-02,5.1,5,5.1
4.548600e-02,4.9,4.8,4.9
4.548620e-02,5.1,5,4.9
4.548640e-02,5.3,4.8,4.9
4.548660e-02,5.1,5,5.1
4.548680e-02,5.1,4.6,4.9
4.548700e-02,5.1,4.8,5.1
4.548720e-02,5.1,5,4.9
4.548740e-02,5.1,5,5.1
4.548760e-02,5.1,5,5.1
4.548780e-02,5.1,4.8,4.7
4.548800e-02,5.3,5,4.9
4.548820e-02,5.1,5,5.1
4.548840e-02,5.1,5,5.1
4.548860e-02,5.1,5,4.7
4.548880e-02,4.9,5,5.1
4.548900e-02,5.1,5.2,4.9
4.548920e-02,5.3,5,4.9
4.548940e-02,5.3,4.8,4.9
4.548960e-02,5.1,4.8,4.9
4.548980e-02,4.9,4.8,4.9
4.549000e-02,5.3,5,4.9
4.549020e-02,5.3,5,4.9
4.549040e-02,5.1,5,5.1
4.549060e-02,5.3,4.8,5.1
4.549080e-02,5.1,5,4.9
4.549100e-02,4.9,4.8,4.9
4.549120e-02,5.3,5.2,4.9
4.549140e-02,5.3,5,4.9
4.549160e-02,5.1,5,4.9
4.549180e-02,4.9,5,5.1
4.549200e-02,5.1,5,5.1
4.549220e-02,5.5,5,4.9
4.549240e-02,5.3,5,4.7
4.549260e-02,5.1,4.8,4.9
4.549280e-02,5.1,5,5.1
4.549300e-02,5.1,4.8,5.1
4.549320e-02,5.3,5,5.1
4.549340e-02,5.1,5,5.1
4.549360e-02,5.1,5,4.9
4.549380e-02,5.1,4.8,5.1
4.549400e-02,5.1,5.2,5.1
4.549420e-02,5.1,5,4.9
4.549440e-02,4.9,5.2,4.9
4.549460e-02,4.9,5,4.9
4.549480e-02,5.3,5,5.1
4.549500e-02,5.1,4.8,4.7
4.549520e-02,5.3,5,4.7
4.549540e-02,5.3,5,5.1
4.549560e-02,5.3,5,4.7
4.549580e-02,5.1,4.8,5.1
4.549600e-02,5.1,5,4.9
4.549620e-02,5.1,5,5.1
4.549640e-02,5.1,5,4.9
4.549660e-02,5.1,5,4.9
4.549680e-02,4.9,5,4.9
4.549700e-02,5.1,5,5.1
4.549720e-02,5.3,5,5.1
4.549740e-02,5.1,5,5.1
4.549760e-02,5.1,5.2,4.9
4.549780e-02,5.1,5,4.7
4.549800e-02,5.3,4.8,5.1
4.549820e-02,5.3,4.8,4.9
4.549840e-02,5.1,4.8,5.1
4.549860e-02,5.3,4.8,5.1
4.549880e-02,5.3,5,5.1
4.549900e-02,4.9,4.8,4.9
4.549920e-02,5.1,5,4.9
4.549940e-02,5.1,5,5.1
4.549960e-02,5.5,5.2,5.1
4.549980e-02,4.9,5,5.1
4.550000e-02,5.1,5,4.9
4.550020e-02,5.3,5,4.7
4.550040e-02,5.1,5,4.9
4.550060e-02,5.1,5,5.1
4.550080e-02,5.5,4.8,5.1
4.550100e-02,5.3,5,4.7
4.550120e-02,4.9,5,4.9
4.550140e-02,5.3,4.8,5.1
4.550160e-02,5.3,5,4.9
4.550180e-02,5.1,5,4.9
4.550200e-02,4.9,5,4.9
4.550220e-02,4.9,5,4.7
4.550240e-02,4.9,5,5.1
4.550260e-02,5.3,5,5.1
4.550280e-02,5.1,5.2,4.7
4.550300e-02,4.9,5.2,4.9
4.550320e-02,4.9,5,4.9
4.550340e-02,4.9,4.8,5.1
4.550360e-02,5.1,4.6,4.9
4.550380e-02,4.9,5,5.1
4.550400e-02,5.1,5.2,4.9
4.550420e-02,5.3,5,5.1
4.550440e-02,5.1,5,4.9
4.550460e-02,5.1,5,4.9
4.550480e-02,5.5,5,5.1
4.550500e-02,5.1,5,5.1
4.550520e-02,5.1,5,4.7
4.550540e-02,5.3,5,4.7
4.550560e-02,5.1,5,5.1
4.550580e-02,4.9,5,4.7
4.550600e-02,5.1,5.2,4.9
4.550620e-02,5.1,5,4.9
4.550640e-02,5.1,5.2,5.1
4.550660e-02,4.9,5.2,5.1
4.550680e-02,5.3,4.8,4.9
4.550700e-02,5.3,5,4.7
4.550720e-02,5.1,5,4.7
4.550740e-02,5.3,5,5.1
4.550760e-02,5.1,5,5.1
4.550780e-02,5.3,5,5.1
4.550800e-02,5.3,5,5.1
4.550820e-02,5.3,5,4.9
4.550840e-02,4.9,5,4.9
4.550860e-02,5.3,4.8,5.1
4.550880e-02,5.1,5,4.9
4.550900e-02,5.1,5,5.1
4.550920e-02,4.9,5,5.1
4.550940e-02,5.1,5,4.9
4.550960e-02,4.9,5,4.9
4.550980e-02,5.3,5,5.1
4.551000e-02,5.1,4.8,5.1
4.551020e-02,4.9,4.8,4.9
4.551040e-02,5.1,4.8,4.7
4.551060e-02,5.3,5,5.1
4.551080e-02,5.1,5.2,4.7
4.551100e-02,5.1,4.8,5.1
4.551120e-02,4.9,5,4.7
4.551140e-02,5.3,5,4.9
4.551160e-02,5.1,5,4.9
4.551180e-02,5.3,4.8,4.9
4.551200e-02,4.9,5,4.9
4.551220e-02,5.3,5,4.9
4.551240e-02,5.1,5,5.1
4.551260e-02,5.1,5,4.7
4.551280e-02,5.1,5,5.1
4.551300e-02,4.9,5.4,5.1
4.551320e-02,5.3,5,5.1
4.551340e-02,5.1,5,5.1
4.551360e-02,4.9,4.8,4.7
4.551380e-02,5.3,5,5.1
4.551400e-02,5.1,5,4.9
4.551420e-02,5.1,5,5.1
4.551440e-02,5.1,5,5.1
4.551460e-02,5.1,4.8,4.9
4.551480e-02,5.1,5,5.1
4.551500e-02,4.9,5,4.9
4.551520e-02,5.1,5,4.9
4.551540e-02,5.1,5,4.7
4.551560e-02,4.9,5,4.9
4.551580e-02,5.3,5.2,5.1
4.551600e-02,5.1,4.8,5.1
4.551620e-02,5.3,5,4.9
4.551640e-02,5.1,5.2,5.1
4.551660e-02,5.3,5,4.9
4.551680e-02,5.1,5,5.1
4.551700e-02,5.1,5,4.9
4.551720e-02,5.1,5,4.9
4.551740e-02,5.1,5,5.1
4.551760e-02,5.3,5,5.1
4.551780e-02,5.3,5,5.1
4.551800e-02,4.9,5,5.1
4.551820e-02,5.3,4.8,5.1
4.551840e-02,5.1,5.2,4.7
4.551860e-02,5.1,4.8,5.1
4.551880e-02,5.1,5,4.9
4.551900e-02,5.1,5,5.1
4.551920e-02,5.1,5.2,5.1
4.551940e-02,5.1,5,5.1
4.551960e-02,5.5,5,5.1
4.551980e-02,5.1,5.2,4.9
4.552000e-02,5.1,5,5.1
4.552020e-02,4.9,5,4.7
4.552040e-02,5.1,5,5.1
4.552060e-02,4.9,5,4.9
4.552080e-02,5.3,5.2,5.1
4.552100e-02,5.1,5,4.9
4.552120e-02,5.1,5,4.9
4.552140e-02,5.1,4.8,5.1
4.552160e-02,5.1,5.2,5.1
4.552180e-02,5.3,5,4.9
4.552200e-02,5.1,4.8,5.1
4.552220e-02,5.1,5,4.9
4.552240e-02,5.3,5.2,4.9
4.552260e-02,5.3,5,4.9
4.552280e-02,5.3,5,5.1
4.552300e-02,5.1,5,5.1
4.552320e-02,5.3,5,4.9
4.552340e-02,5.3,5,4.7
4.552360e-02,4.9,5.2,5.1
4.552380e-02,5.1,5,5.1
4.552400e-02,5.1,5,5.1
4.552420e-02,5.1,4.8,5.1
4.552440e-02,5.3,5,4.9
4.552460e-02,5.1,4.6,4.9
4.552480e-02,5.3,5,5.1
4.552500e-02,5.1,4.8,5.1
4.552520e-02,5.1,5,4.7
4.552540e-02,5.1,5,4.9
4.552560e-02,5.1,5.2,5.1
4.552580e-02,5.3,5,4.7
4.552600e-02,5.1,5.2,5.1
4.552620e-02,5.1,4.8,4.9
4.552640e-02,5.3,4.8,4.7
4.552660e-02,5.3,5.2,5.1
4.552680e-02,5.1,4.8,4.7
4.552700e-02,4.9,5,4.7
4.552720e-02,5.1,5.2,5.1
4.552740e-02,5.1,5,5.1
4.552760e-02,5.5,5,5.1
4.552780e-02,5.1,4.8,4.7
4.552800e-02,4.9,5,4.9
4.552820e-02,5.3,5,4.9
4.552840e-02,5.1,4.8,4.9
4.552860e-02,5.1,4.8,4.9
4.552880e-02,5.3,5,5.1
4.552900e-02,5.3,5,4.9
4.552920e-02,4.9,4.8,5.1
4.552940e-02,5.1,4.8,4.9
4.552960e-02,4.9,5,5.1
4.552980e-02,5.3,5,5.1
4.553000e-02,5.3,4.6,5.1
4.553020e-02,5.1,5,5.1
4.553040e-02,5.1,5,5.1
4.553060e-02,5.3,4.8,4.9
4.553080e-02,5.3,4.8,5.1
4.553100e-02,5.3,5,5.1
4.553120e-02,4.9,5,4.9
4.553140e-02,5.3,5,5.1
4.553160e-02,5.1,5,4.7
4.553180e-02,5.1,5,4.7
4.553200e-02,5.1,5,4.9
4.553220e-02,5.1,5,5.1
4.553240e-02,5.3,5,4.9
4.553260e-02,5.3,5,4.7
4.553280e-02,5.1,5,4.7
4.553300e-02,5.1,5,4.9
4.553320e-02,5.3,5,4.9
4.553340e-02,5.3,5,5.1
4.553360e-02,5.1,5.2,5.1
4.553380e-02,5.3,5,4.9
4.553400e-02,5.3,5,4.9
4.553420e-02,5.1,4.8,4.9
4.553440e-02,4.9,4.8,4.9
4.553460e-02,5.3,5,5.1
4.553480e-02,4.9,5,5.1
4.553500e-02,4.9,5,5.1
4.553520e-02,4.9,5,5.1
4.553540e-02,5.1,4.8,4.7
4.553560e-02,5.3,5,5.1
4.553580e-02,5.1,5,4.9
4.553600e-02,4.9,5,5.1
4.553620e-02,4.9,5.2,4.9
4.553640e-02,5.1,5,5.1
4.553660e-02,5.1,5,4.9
4.553680e-02,5.1,5,5.1
4.553700e-02,5.1,5,4.9
4.553720e-02,5.3,5.2,5.1
4.553740e-02,4.9,5,5.1
4.553760e-02,5.3,4.8,4.9
4.553780e-02,5.1,5,4.9
4.553800e-02,5.1,4.8,4.9
4.553820e-02,5.3,5,4.9
4.553840e-02,5.3,5,4.9
4.553860e-02,4.9,5,4.9
4.553880e-02,5.1,5,5.1
4.553900e-02,5.1,5,5.1
4.553920e-02,5.3,5,4.9
4.553940e-02,5.1,4.8,5.1
4.553960e-02,5.3,5,4.9
4.553980e-02,5.1,4.8,4.9
4.554000e-02,5.3,5,4.9
4.554020e-02,5.1,4.8,4.9
4.554040e-02,4.9,5.4,5.1
4.554060e-02,5.1,5,4.7
4.554080e-02,5.3,5,5.1
4.554100e-02,5.1,5.2,5.1
4.554120e-02,4.9,5,5.1
4.554140e-02,5.1,5,4.9
4.554160e-02,5.1,5,5.1
4.554180e-02,5.1,5,5.1
4.554200e-02,5.1,5,5.1
4.554220e-02,5.1,5,5.1
4.554240e-02,5.3,4.8,4.9
4.554260e-02,5.3,5.2,5.1
4.554280e-02,5.3,4.8,5.1
4.554300e-02,5.3,5,5.1
4.554320e-02,5.3,5,4.9
4.554340e-02,5.1,5,5.1
4.554360e-02,5.3,4.8,5.1
4.554380e-02,5.1,5,4.9
4.554400e-02,5.3,5.2,5.1
4.554420e-02,4.7,5.4,5.1
4.554440e-02,5.1,4.8,4.9
4.554460e-02,5.1,5,4.7
4.554480e-02,5.3,5,4.9
4.554500e-02,5.1,5,4.9
4.554520e-02,4.9,5,4.9
4.554540e-02,5.1,5,5.1
4.554560e-02,5.1,4.8,4.9
4.554580e-02,5.1,5,5.1
4.554600e-02,5.1,5,5.1
4.554620e-02,4.9,4.8,5.1
4.554640e-02,5.1,4.6,2.1
4.554660e-02,4.9,4.8,-0.1
4.554680e-02,5.1,4.8,-0.1
4.554700e-02,5.1,4.8,-0.1
4.554720e-02,4.9,5.2,-0.1
4.554740e-02,4.7,5.2,-0.1
4.554760e-02,1.3,4.6,0.1
4.554780e-02,0.3,4.8,0.1
4.554800e-02,0.5,4.8,-0.1
4.554820e-02,2.7,5.2,0.1
4.554840e-02,3.5,4.8,0.1
4.554860e-02,3.7,5,0.1
4.554880e-02,3.9,5,-0.3
4.554900e-02,3.9,5,0.1
4.554920e-02,3.9,5,0.1
4.554940e-02,4.1,5,0.1
4.554960e-02,4.1,5.2,-0.3
4.554980e-02,3.9,5.2,-0.1
4.555000e-02,4.3,5,-0.1
4.555020e-02,4.1,5,-0.1
4.555040e-02,3.9,5,0.1
4.555060e-02,4.1,5,-0.1
4.555080e-02,4.1,4.8,-0.1
4.555100e-02,4.1,4.8,0.3
4.555120e-02,4.1,5,0.1
4.555140e-02,4.1,4.8,0.1
4.555160e-02,4.3,5.4,0.1
4.555180e-02,4.3,5,0.1
4.555200e-02,4.3,5,0.1
4.555220e-02,4.5,5,0.1
4.555240e-02,4.5,4.8,0.3
4.555260e-02,4.3,5,0.1
4.555280e-02,4.5,5,0.3
4.555300e-02,4.3,5.2,-0.1
4.555320e-02,4.5,5,0.1
4.555340e-02,4.7,5,0.1
4.555360e-02,4.5,5.2,-0.1
4.555380e-02,4.5,5,0.3
4.555400e-02,4.7,5,0.1
4.555420e-02,4.5,4.8,-0.1
4.555440e-02,4.5,4.8,0.1
4.555460e-02,4.5,5,-0.1
4.555480e-02,4.5,5,0.1
4.555500e-02,4.9,4.8,0.1
4.555520e-02,4.5,5,0.1
4.555540e-02,4.5,5.2,0.1
4.555560e-02,4.7,4.8,0.3
4.555580e-02,4.7,5.2,0.1
4.555600e-02,4.7,4.8,0.1
4.555620e-02,4.9,4.8,0.1
4.555640e-02,4.7,4.8,0.1
4.555660e-02,4.7,5.2,0.3
4.555680e-02,4.7,5,0.1
4.555700e-02,4.7,5.4,0.1
4.555720e-02,4.9,4.8,0.3
4.555740e-02,4.7,4.8,0.1
4.555760e-02,4.7,5,0.3
4.555780e-02,4.9,5.2,0.1
4.555800e-02,4.5,5,0.1
4.555820e-02,4.5,5,0.1
4.555840e-02,4.9,5.2,0.1
4.555860e-02,4.9,5,-0.1
4.555880e-02,4.9,5.2,0.1
4.555900e-02,4.9,4.8,0.1
4.555920e-02,4.9,4.8,0.1
4.555940e-02,5.1,5,-0.1
4.555960e-02,4.9,4.8,0.1
4.555980e-02,3.3,4.8,0.1
4.556000e-02,0.5,4.8,0.3
4.556020e-02,0.3,5,-0.1
4.556040e-02,2.3,4.8,-0.1
4.556060e-02,3.1,5.2,0.1
4.556080e-02,3.7,5,0.1
4.556100e-02,3.7,5.2,0.1
4.556120e-02,3.7,4.8,0.1
4.556140e-02,3.7,5,-0.1
4.556160e-02,3.9,5,0.1
4.556180e-02,3.9,5,0.1
4.556200e-02,4.1,5.2,0.1
4.556220e-02,3.9,5,0.1
4.556240e-02,3.9,5,0.1
4.556260e-02,4.3,5.2,0.1
4.556280e-02,4.1,5,0.1
4.556300e-02,4.1,5,0.1
4.556320e-02,3.9,5,0.5
4.556340e-02,4.1,5,0.1
4.556360e-02,4.5,5,0.1
4.556380e-02,4.1,5,0.1
4.556400e-02,4.3,5.2,0.3
4.556420e-02,4.5,5,0.1
4.556440e-02,4.5,5,0.1
4.556460e-02,4.3,5,0.1
4.556480e-02,4.3,5,0.3
4.556500e-02,4.3,5,0.1
4.556520e-02,4.5,5,0.1
4.556540e-02,4.5,5,0.5
4.556560e-02,4.5,5,0.1
4.556580e-02,4.5,4.8,0.1
4.556600e-02,4.7,4.8,0.1
4.556620e-02,4.5,5,0.1
4.556640e-02,4.3,4.8,0.1
4.556660e-02,4.5,5,0.1
4.556680e-02,4.5,5,0.3
4.556700e-02,4.5,4.8,0.1
4.556720e-02,4.7,5.2,0.3
4.556740e-02,4.5,5,0.1
4.556760e-02,4.9,5,0.3
4.556780e-02,4.5,4.8,0.1
4.556800e-02,4.7,5,0.1
4.556820e-02,4.7,4.4,0.1
4.556840e-02,4.5,5,0.3
4.556860e-02,4.9,5,0.1
4.556880e-02,4.7,4.8,0.1
4.556900e-02,4.9,5,0.3
4.556920e-02,4.5,5,-0.1
4.556940e-02,4.7,5,0.1
4.556960e-02,4.9,5,0.1
4.556980e-02,4.5,4.8,0.3
4.557000e-02,4.9,5,0.1
4.557020e-02,4.9,5,0.3
4.557040e-02,4.9,5,0.1
4.557060e-02,4.9,5,0.1
4.557080e-02,4.7,5,0.1
4.557100e-02,4.9,5.2,0.3
4.557120e-02,4.9,5,0.1
4.557140e-02,5.1,5,0.1
4.557160e-02,4.7,5,-0.3
4.557180e-02,4.9,5,-0.1
4.557200e-02,5.1,5,0.1
4.557220e-02,0.7,5,0.1
4.557240e-02,0.3,5,0.1
4.557260e-02,0.9,5,-0.1
4.557280e-02,2.9,4.8,0.1
4.557300e-02,3.5,4.8,0.1
4.557320e-02,3.5,5.2,0.3
4.557340e-02,3.9,4.8,0.1
4.557360e-02,3.9,5,0.1
4.557380e-02,3.9,4.8,0.1
4.557400e-02,3.9,5,0.3
4.557420e-02,3.9,4.8,-0.1
4.557440e-02,4.1,5.2,0.1
4.557460e-02,4.1,5,0.1
4.557480e-02,4.1,5,-0.1
4.557500e-02,4.3,4.6,0.1
4.557520e-02,4.1,4.8,0.1
4.557540e-02,4.3,5,0.1
4.557560e-02,4.3,5.2,0.1
4.557580e-02,4.1,5.2,-0.1
4.557600e-02,4.1,5,0.1
4.557620e-02,4.3,5.2,0.1
4.557640e-02,4.3,5,-0.1
4.557660e-02,4.3,5,0.1
4.557680e-02,4.5,5,0.1
4.557700e-02,4.1,4.8,0.1
4.557720e-02,4.5,5,-0.1
4.557740e-02,4.5,5.2,0.1
4.557760e-02,4.3,4.8,0.1
4.557780e-02,4.5,5,0.3
4.557800e-02,4.5,4.8,0.1
4.557820e-02,4.5,5,0.1
4.557840e-02,4.5,4.8,0.3
4.557860e-02,4.9,5,0.1
4.557880e-02,4.5,5.2,-0.1
4.557900e-02,4.5,4.8,-0.1
4.557920e-02,4.3,5,0.1
4.557940e-02,4.5,5,0.1
4.557960e-02,4.5,4.8,0.1
4.557980e-02,4.5,4.8,0.1
4.558000e-02,4.7,4.8,0.1
4.558020e-02,4.7,5.2,-0.1
4.558040e-02,4.7,5,-0.1
4.558060e-02,4.5,5,0.1
4.558080e-02,4.7,5,0.3
4.558100e-02,4.5,5,0.1
4.558120e-02,4.5,4.8,0.3
4.558140e-02,4.9,5,0.1
4.558160e-02,4.5,5,-0.1
4.558180e-02,4.7,5.2,0.1
4.558200e-02,4.9,5,0.1
4.558220e-02,4.7,5,0.1
4.558240e-02,4.9,5,0.3
4.558260e-02,4.9,5,-0.1
4.558280e-02,4.7,4.6,0.1
4.558300e-02,4.9,5,0.1
4.558320e-02,4.9,5,0.1
4.558340e-02,4.7,4.8,0.5
4.558360e-02,4.9,5.2,-0.1
4.558380e-02,4.7,4.8,0.1
4.558400e-02,4.9,5,0.1
4.558420e-02,4.9,4.6,0.1
4.558440e-02,2.7,4.6,0.1
4.558460e-02,0.3,4.8,0.1
4.558480e-02,0.1,4.8,-0.1
4.558500e-02,2.5,5.2,-0.1
4.558520e-02,3.3,5.2,0.1
4.558540e-02,3.3,5,0.1
4.558560e-02,3.5,4.2,0.1
4.558580e-02,3.5,3.4,0.3
4.558600e-02,3.7,2.8,0.1
4.558620e-02,3.7,2.2,0.1
4.558640e-02,3.7,1.6,0.1
4.558660e-02,3.7,0.8,0.1
4.558680e-02,3.9,0.8,0.1
4.558700e-02,3.5,0.6,0.1
4.558720e-02,3.7,0.2,0.1
4.558740e-02,3.9,0.2,0.1
4.558760e-02,4.1,0.2,0.1
4.558780e-02,4.3,0.2,0.3
4.558800e-02,3.9,0.4,0.1
4.558820e-02,3.9,0.2,0.1
4.558840e-02,3.9,0.4,0.3
4.558860e-02,4.1,0.2,0.1
4.558880e-02,4.3,0.2,0.1
4.558900e-02,4.3,0.2,-0.1
4.558920e-02,4.1,0,-0.1
4.558940e-02,4.3,0.2,0.3
4.558960e-02,4.5,0.2,0.1
4.558980e-02,4.3,0.4,0.3
4.559000e-02,4.1,0.2,0.1
4.559020e-02,4.5,0.4,0.1
4.559040e-02,4.1,0.2,0.1
4.559060e-02,4.5,0.4,0.1
4.559080e-02,4.5,0.4,0.1
4.559100e-02,4.3,0,-0.1
4.559120e-02,4.5,0.2,0.1
4.559140e-02,4.5,0,0.1
4.559160e-02,4.5,0.4,0.3
4.559180e-02,4.5,0,0.3
4.559200e-02,4.7,0.2,0.3
4.559220e-02,4.5,0.2,0.1
4.559240e-02,4.9,0.2,0.3
4.559260e-02,4.5,0.2,-0.1
4.559280e-02,4.7,0.2,-0.1
4.559300e-02,4.7,0.2,-0.1
4.559320e-02,4.7,0.2,-0.1
4.559340e-02,4.7,0,0.3
4.559360e-02,4.5,0.2,0.1
4.559380e-02,4.7,0.2,0.1
4.559400e-02,4.7,0.4,0.1
4.559420e-02,4.5,0.2,0.1
4.559440e-02,4.5,0.2,0.1
4.559460e-02,4.7,0.2,-0.1
4.559480e-02,4.7,0.2,0.1
4.559500e-02,4.7,0.2,0.1
4.559520e-02,4.7,0.2,-0.1
4.559540e-02,4.7,0.2,0.3
4.559560e-02,4.9,0,2.1
4.559580e-02,4.9,0.8,2.7
4.559600e-02,4.9,0.2,3.5
4.559620e-02,4.9,1.6,3.3
4.559640e-02,5.5,2.8,3.7
4.559660e-02,5.3,3.8,3.9
4.559680e-02,1.1,4,3.9
4.559700e-02,0.3,4.6,3.7
4.559720e-02,0.9,4.8,3.9
4.559740e-02,3.1,5,3.9
4.559760e-02,3.7,5,4.3
4.559780e-02,3.9,5,4.3
4.559800e-02,3.9,5.2,4.1
4.559820e-02,3.7,5.2,4.1
4.559840e-02,4.1,5,4.3
4.559860e-02,3.9,4.8,4.3
4.559880e-02,4.1,4.8,4.1
4.559900e-02,4.1,5.2,3.9
4.559920e-02,4.1,5,4.1
4.559940e-02,4.1,5,4.3
4.559960e-02,4.3,5,4.3
4.559980e-02,4.3,4.8,4.1
4.560000e-02,3.9,5,4.1
4.560020e-02,4.1,5,4.3
4.560040e-02,4.5,5.2,4.5
4.560060e-02,4.5,5,4.5
4.560080e-02,4.3,5,4.3
4.560100e-02,4.3,5,4.1
4.560120e-02,4.3,5,4.5
4.560140e-02,4.7,5.2,4.3
4.560160e-02,4.3,4.8,4.5
4.560180e-02,4.3,5,4.5
4.560200e-02,4.5,5,4.3
4.560220e-02,4.5,5,4.7
4.560240e-02,4.3,4.8,4.7
4.560260e-02,4.5,4.8,4.5
4.560280e-02,4.7,4.8,4.9
4.560300e-02,4.5,4.8,4.5
4.560320e-02,4.5,5,4.7
4.560340e-02,4.5,4.8,4.5
4.560360e-02,4.5,4.8,4.5
4.560380e-02,4.7,4.8,4.7
4.560400e-02,4.7,5,4.7
4.560420e-02,4.5,5,4.7
4.560440e-02,4.7,4.8,4.3
4.560460e-02,4.7,5,4.5
4.560480e-02,4.9,4.8,4.7
4.560500e-02,4.7,5,4.7
4.560520e-02,5.1,4.6,4.7
4.560540e-02,4.9,5,4.7
4.560560e-02,4.9,5,4.7
4.560580e-02,4.7,4.8,4.7
4.560600e-02,4.7,4.8,4.7
4.560620e-02,4.7,5,4.5
4.560640e-02,4.7,4.8,4.5
4.560660e-02,4.7,5,5.1
4.560680e-02,4.9,5,4.7
4.560700e-02,4.7,5,4.9
4.560720e-02,4.9,5,4.5
4.560740e-02,5.1,5,4.5
4.560760e-02,4.9,5.2,5.1
4.560780e-02,4.9,4.8,3.5
4.560800e-02,4.7,4.8,0.3
4.560820e-02,4.7,4.8,0.1
4.560840e-02,5.1,4.8,-0.1
4.560860e-02,4.7,5,0.1
4.560880e-02,4.7,4.8,-0.1
4.560900e-02,2.3,4.6,0.1
4.560920e-02,0.5,4.6,-0.1
4.560940e-02,0.3,5,0.1
4.560960e-02,2.7,5,0.1
4.560980e-02,3.3,5,0.1
4.561000e-02,3.3,4.8,0.1
4.561020e-02,3.5,5,-0.3
4.561040e-02,3.7,5.2,0.1
4.561060e-02,3.7,5,0.1
4.561080e-02,3.7,4.8,-0.1
4.561100e-02,4.3,5.2,0.1
4.561120e-02,3.7,5,0.1
4.561140e-02,3.9,5,0.1
4.561160e-02,4.1,5,0.1
4.561180e-02,4.1,4.8,0.1
4.561200e-02,4.3,4.8,-0.1
4.561220e-02,4.3,4.8,0.1
4.561240e-02,4.3,5,0.1
4.561260e-02,4.3,5,0.3
4.561280e-02,4.3,5.2,0.1
4.561300e-02,4.3,5,0.1
4.561320e-02,4.5,5,0.1
4.561340e-02,4.5,4.8,0.1
4.561360e-02,4.5,5,0.1
4.561380e-02,4.5,4.8,0.1
